,X,datum_id,time,DOD,Plant.ID,detector_read1,detector_read2,light_intensity,light_intensity_raw,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,compass_direction,compass,angle,angle_direction,pitch,roll,flatten.slope,ecs_initial,ecs_max,ecs_r_squared,ECSt,vH.,gH.,absorbance_530,absorbance_650,absorbance_605,absorbance_420,absorbance_940,absorbance_850,absorbance_730,absorbance_880,SPAD_530,SPAD_530_intensity,light2_raw1,light6_raw1,spad_raw1,light2_raw2,light6_raw2,spad_raw2,light2_raw3,light6_raw3,spad_raw3,SPAD_650,SPAD_650_intensity,SPAD_605,SPAD_605_intensity,SPAD_420,SPAD_420_intensity,SPAD_850,SPAD_850_intensity,SPAD_730,SPAD_730_intensity,SPAD_880,SPAD_880_intensity,baseline,Phi2,PhiNPQ,NPQt,PhiNO,qL,FvP.FmP,qP,LEF,FmPrime,Fs,FoPrime,RFd,ratio.MPF.noMPF..Phi2,ratio.MPF.noMPF..PhiNPQ,ratio.MPF.noMPF..PhiNO,MPF_slope,MPF_rsquared,Light.Intensity..PAR.,Leaf.Temp.Differential,Relative.Chlorophyll,Rel.Chl.intensity,Ambient.Temperature,Ambient.Humidity,Leaf.Angle,R,G,B,Phi2_MPF,PhiNPQ_MPF,NPQt_MPF,Phi2_noMPF,user_id,device_id,status,notes,latitude,longitude,Pot_Num.x,Spp,Trt.x,Block,Sensor,Trt3,TimePoint,Image,Pot_Num.y,Trt.y,Date,Tissue,Param,Blue,Green,Red,Total_Pix,ID_1,ID_2,ID_3,Red_Proportion,Green_Proportion,Blue_Proportion,RG_Proportion,Trt2
27,963,823235,5/9/18 9:37,8,94,8247,4333,148,247,24.549999,45.848633,783.286255,24.530001,46.672852,784.406982,20.95,1.38,E,90,4.25,SE,3.8,1.9,0.0292,25116.77,25131.95,0.417069801,4.00E-04,2.76E-05,13.313,1.191,NA,1.316,NA,0.471,0.423,0.419,0.454,71.97,1,401.5,10100,135.79,2363,40209.5,131.81,5244.5,40213.5,115.62,51.55,1,84.42,1,227.82,1,-4.88,1,-5.26,1,-1.76,1,484.4540679,0.704,0.018,0.065,0.278,0.52,0.821,0.858,46.896,21889.4,6476.2,3923,2.38,1.09232,0.20211,0.19324,-16705021.46,-0.998,148,-3.599999,51.55179204,1,24.549999,45.848633,4.25,144,67,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31258438,-105.5849966,94,BRVT,Water,10,N,Water,./TP2_05092018,111_94_116_Turnip_WW_Fs.bmp,Multiple,WW,9-May,Leaf,Fs,30996,63852,33398,128246,111,94,116,0.260421378,0.497886874,0.241691749,0.758308251,WW
28,963,823235,5/9/18 9:37,8,94,8247,4333,148,247,24.549999,45.848633,783.286255,24.530001,46.672852,784.406982,20.95,1.38,E,90,4.25,SE,3.8,1.9,0.0292,25116.77,25131.95,0.417069801,4.00E-04,2.76E-05,13.313,1.191,NA,1.316,NA,0.471,0.423,0.419,0.454,71.97,1,401.5,10100,135.79,2363,40209.5,131.81,5244.5,40213.5,115.62,51.55,1,84.42,1,227.82,1,-4.88,1,-5.26,1,-1.76,1,484.4540679,0.704,0.018,0.065,0.278,0.52,0.821,0.858,46.896,21889.4,6476.2,3923,2.38,1.09232,0.20211,0.19324,-16705021.46,-0.998,148,-3.599999,51.55179204,1,24.549999,45.848633,4.25,144,67,59,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31258438,-105.5849966,94,BRVT,Water,10,N,Water,./TP2_05092018,111_94_116_Turnip_WW_Fv.bmp,Multiple,WW,9-May,Leaf,Fv,11158,68952,61978,142088,111,94,116,0.436194471,0.48527673,0.078528799,0.921471201,WW
29,976,823201,5/9/18 9:38,8,135,12393,2780,148,266,24.469999,43.785156,783.85376,24.35,43.916992,783.804993,22.91,0.28,E,90,3.86,E,0.17,3.85,-0.0148,22449.13,22511.76,-0.279504549,0.0011,3.74E-05,29.8196,1.317,NA,1.544,NA,0.425,0.389,0.345,0.389,89.17,1,193,13635,171.21,963,49740,177.69,2139.5,49749.5,162.58,73.12,1,111.91,1,226.13,1,-3.63,1,-7.98,1,-3.64,1,516.4757353,0.546,0.181,0.666,0.272,0.411,0.745,0.733,36.371,17581.835,7980.2,4475,1.203,1.01527,0.94827,0.94242,-888283.807,-0.317,148,-1.559999,73.11511424,1,24.469999,43.785156,3.86,152,73,64,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31259155,-105.5849451,135,BRR5,Drought,1,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',15366,35524,22018,72908,124,121,136,0.301997037,0.487244198,0.210758764,0.789241236,DD
30,976,823201,5/9/18 9:38,8,135,12393,2780,148,266,24.469999,43.785156,783.85376,24.35,43.916992,783.804993,22.91,0.28,E,90,3.86,E,0.17,3.85,-0.0148,22449.13,22511.76,-0.279504549,0.0011,3.74E-05,29.8196,1.317,NA,1.544,NA,0.425,0.389,0.345,0.389,89.17,1,193,13635,171.21,963,49740,177.69,2139.5,49749.5,162.58,73.12,1,111.91,1,226.13,1,-3.63,1,-7.98,1,-3.64,1,516.4757353,0.546,0.181,0.666,0.272,0.411,0.745,0.733,36.371,17581.835,7980.2,4475,1.203,1.01527,0.94827,0.94242,-888283.807,-0.317,148,-1.559999,73.11511424,1,24.469999,43.785156,3.86,152,73,64,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31259155,-105.5849451,135,BRR5,Drought,1,N,Drought,./TP2_05092018,124_121_136_R500_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,32226,24,0,32250,124,121,136,0,0.000744186,0.999255814,0.000744186,DD
31,976,823201,5/9/18 9:38,8,135,12393,2780,148,266,24.469999,43.785156,783.85376,24.35,43.916992,783.804993,22.91,0.28,E,90,3.86,E,0.17,3.85,-0.0148,22449.13,22511.76,-0.279504549,0.0011,3.74E-05,29.8196,1.317,NA,1.544,NA,0.425,0.389,0.345,0.389,89.17,1,193,13635,171.21,963,49740,177.69,2139.5,49749.5,162.58,73.12,1,111.91,1,226.13,1,-3.63,1,-7.98,1,-3.64,1,516.4757353,0.546,0.181,0.666,0.272,0.411,0.745,0.733,36.371,17581.835,7980.2,4475,1.203,1.01527,0.94827,0.94242,-888283.807,-0.317,148,-1.559999,73.11511424,1,24.469999,43.785156,3.86,152,73,64,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31259155,-105.5849451,135,BRR5,Drought,1,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,27798,23958,8112,59868,124,121,136,0.135498096,0.400180397,0.464321507,0.535678493,DD
32,976,823201,5/9/18 9:38,8,135,12393,2780,148,266,24.469999,43.785156,783.85376,24.35,43.916992,783.804993,22.91,0.28,E,90,3.86,E,0.17,3.85,-0.0148,22449.13,22511.76,-0.279504549,0.0011,3.74E-05,29.8196,1.317,NA,1.544,NA,0.425,0.389,0.345,0.389,89.17,1,193,13635,171.21,963,49740,177.69,2139.5,49749.5,162.58,73.12,1,111.91,1,226.13,1,-3.63,1,-7.98,1,-3.64,1,516.4757353,0.546,0.181,0.666,0.272,0.411,0.745,0.733,36.371,17581.835,7980.2,4475,1.203,1.01527,0.94827,0.94242,-888283.807,-0.317,148,-1.559999,73.11511424,1,24.469999,43.785156,3.86,152,73,64,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31259155,-105.5849451,135,BRR5,Drought,1,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,7874,35738,29750,73362,124,121,136,0.405523295,0.487145934,0.107330771,0.892669229,DD
33,964,823234,5/9/18 9:40,8,97,7348,11376,237,403,23.16,44.419922,783.312561,23.17,44.977539,784.485474,21.47,1.18,E,90,5.3,W,-0.18,-5.3,-0.0053,29062.57,29125.97,-0.048926975,7.00E-04,9.60E-05,7.7802,0.789,1.135,0.833,1.658,0.398,0.324,0.233,0.35,39.02,1,1987,11949.5,73.64,12369.5,47660.5,67.31,27535.5,47663,50.98,27.07,1,43.47,1,125.93,1,-7.42,1,-16.51,1,-4.86,1,423.3932323,0.609,0.108,0.381,0.283,0.44,0.779,0.781,64.928,14813.749,5795.3,3268,1.556,1.07061,0.69056,0.6705,-6241971.458,-1,237,-1.69,27.07365104,1,23.16,44.419922,5.3,238,108,95,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267018,-105.5849336,97,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',58062,78116,28888,165066,113,97,120,0.175008784,0.473241007,0.351750209,0.648249791,DD
34,964,823234,5/9/18 9:40,8,97,7348,11376,237,403,23.16,44.419922,783.312561,23.17,44.977539,784.485474,21.47,1.18,E,90,5.3,W,-0.18,-5.3,-0.0053,29062.57,29125.97,-0.048926975,7.00E-04,9.60E-05,7.7802,0.789,1.135,0.833,1.658,0.398,0.324,0.233,0.35,39.02,1,1987,11949.5,73.64,12369.5,47660.5,67.31,27535.5,47663,50.98,27.07,1,43.47,1,125.93,1,-7.42,1,-16.51,1,-4.86,1,423.3932323,0.609,0.108,0.381,0.283,0.44,0.779,0.781,64.928,14813.749,5795.3,3268,1.556,1.07061,0.69056,0.6705,-6241971.458,-1,237,-1.69,27.07365104,1,23.16,44.419922,5.3,238,108,95,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267018,-105.5849336,97,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,60068,58,0,60126,113,97,120,0,0.000964641,0.999035359,0.000964641,DD
35,964,823234,5/9/18 9:40,8,97,7348,11376,237,403,23.16,44.419922,783.312561,23.17,44.977539,784.485474,21.47,1.18,E,90,5.3,W,-0.18,-5.3,-0.0053,29062.57,29125.97,-0.048926975,7.00E-04,9.60E-05,7.7802,0.789,1.135,0.833,1.658,0.398,0.324,0.233,0.35,39.02,1,1987,11949.5,73.64,12369.5,47660.5,67.31,27535.5,47663,50.98,27.07,1,43.47,1,125.93,1,-7.42,1,-16.51,1,-4.86,1,423.3932323,0.609,0.108,0.381,0.283,0.44,0.779,0.781,64.928,14813.749,5795.3,3268,1.556,1.07061,0.69056,0.6705,-6241971.458,-1,237,-1.69,27.07365104,1,23.16,44.419922,5.3,238,108,95,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267018,-105.5849336,97,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,73228,40608,10048,123884,113,97,120,0.081108133,0.327790514,0.591101353,0.408898647,DD
36,964,823234,5/9/18 9:40,8,97,7348,11376,237,403,23.16,44.419922,783.312561,23.17,44.977539,784.485474,21.47,1.18,E,90,5.3,W,-0.18,-5.3,-0.0053,29062.57,29125.97,-0.048926975,7.00E-04,9.60E-05,7.7802,0.789,1.135,0.833,1.658,0.398,0.324,0.233,0.35,39.02,1,1987,11949.5,73.64,12369.5,47660.5,67.31,27535.5,47663,50.98,27.07,1,43.47,1,125.93,1,-7.42,1,-16.51,1,-4.86,1,423.3932323,0.609,0.108,0.381,0.283,0.44,0.779,0.781,64.928,14813.749,5795.3,3268,1.556,1.07061,0.69056,0.6705,-6241971.458,-1,237,-1.69,27.07365104,1,23.16,44.419922,5.3,238,108,95,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267018,-105.5849336,97,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,19190,82486,67276,168952,113,97,120,0.398195937,0.488221507,0.113582556,0.886417444,DD
37,965,823233,5/9/18 9:41,8,121,8256,3925,208,349,22.34,46.893555,783.284973,22.34,47.696289,784.492371,21.04,0.99,E,90,5.99,SE,3.21,5.06,0.0076,24511.72,24545.5,0.137623039,5.00E-04,6.81E-05,7.5467,1.232,NA,1.393,NA,0.421,0.361,0.367,0.395,81.14,1,300,11341.5,153.48,1728,45140,150.43,3821,45154.5,134.41,58.52,1,97.19,1,257.49,1,-6.03,1,-5.43,1,-2.65,1,485.0653555,0.67,0.039,0.136,0.291,0.472,0.811,0.826,62.68,21764.149,7189.6,4109,2.027,1.08881,0.37495,0.36052,-13911410,-1,208,-1.3,58.51910201,1,22.34,46.893555,5.99,205,93,83,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268532,-105.5849359,121,BRR5,Drought,18,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',15366,35524,22018,72908,124,121,136,0.301997037,0.487244198,0.210758764,0.789241236,DD
38,965,823233,5/9/18 9:41,8,121,8256,3925,208,349,22.34,46.893555,783.284973,22.34,47.696289,784.492371,21.04,0.99,E,90,5.99,SE,3.21,5.06,0.0076,24511.72,24545.5,0.137623039,5.00E-04,6.81E-05,7.5467,1.232,NA,1.393,NA,0.421,0.361,0.367,0.395,81.14,1,300,11341.5,153.48,1728,45140,150.43,3821,45154.5,134.41,58.52,1,97.19,1,257.49,1,-6.03,1,-5.43,1,-2.65,1,485.0653555,0.67,0.039,0.136,0.291,0.472,0.811,0.826,62.68,21764.149,7189.6,4109,2.027,1.08881,0.37495,0.36052,-13911410,-1,208,-1.3,58.51910201,1,22.34,46.893555,5.99,205,93,83,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268532,-105.5849359,121,BRR5,Drought,18,N,Drought,./TP2_05092018,124_121_136_R500_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,32226,24,0,32250,124,121,136,0,0.000744186,0.999255814,0.000744186,DD
39,965,823233,5/9/18 9:41,8,121,8256,3925,208,349,22.34,46.893555,783.284973,22.34,47.696289,784.492371,21.04,0.99,E,90,5.99,SE,3.21,5.06,0.0076,24511.72,24545.5,0.137623039,5.00E-04,6.81E-05,7.5467,1.232,NA,1.393,NA,0.421,0.361,0.367,0.395,81.14,1,300,11341.5,153.48,1728,45140,150.43,3821,45154.5,134.41,58.52,1,97.19,1,257.49,1,-6.03,1,-5.43,1,-2.65,1,485.0653555,0.67,0.039,0.136,0.291,0.472,0.811,0.826,62.68,21764.149,7189.6,4109,2.027,1.08881,0.37495,0.36052,-13911410,-1,208,-1.3,58.51910201,1,22.34,46.893555,5.99,205,93,83,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268532,-105.5849359,121,BRR5,Drought,18,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,27798,23958,8112,59868,124,121,136,0.135498096,0.400180397,0.464321507,0.535678493,DD
40,965,823233,5/9/18 9:41,8,121,8256,3925,208,349,22.34,46.893555,783.284973,22.34,47.696289,784.492371,21.04,0.99,E,90,5.99,SE,3.21,5.06,0.0076,24511.72,24545.5,0.137623039,5.00E-04,6.81E-05,7.5467,1.232,NA,1.393,NA,0.421,0.361,0.367,0.395,81.14,1,300,11341.5,153.48,1728,45140,150.43,3821,45154.5,134.41,58.52,1,97.19,1,257.49,1,-6.03,1,-5.43,1,-2.65,1,485.0653555,0.67,0.039,0.136,0.291,0.472,0.811,0.826,62.68,21764.149,7189.6,4109,2.027,1.08881,0.37495,0.36052,-13911410,-1,208,-1.3,58.51910201,1,22.34,46.893555,5.99,205,93,83,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268532,-105.5849359,121,BRR5,Drought,18,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,7874,35738,29750,73362,124,121,136,0.405523295,0.487145934,0.107330771,0.892669229,DD
41,966,823232,5/9/18 9:42,8,16,8165,9538,249,425,22.4,46.21582,783.299011,22.379999,46.849609,784.517029,21.34,0.37,E,90,6.19,SE,5.54,2.75,0.019,28278.42,28327.55,0.218402134,8.00E-04,6.87E-05,11.2179,0.86,1.249,0.918,1.741,0.388,0.314,0.265,0.353,47.21,1,1529,12245,86.08,9478.5,48852,79.94,21112.5,48854.5,63.59,31.97,1,53.01,1,135.32,1,-7.41,1,-12.29,1,-3.49,1,478.884559,0.558,0.151,0.52,0.291,0.393,0.763,0.732,62.505,18402.883,8137.1,4371,1.262,1.05649,0.808,0.79103,-5242559.731,-1,249,-1.06,31.9732178,1,22.4,46.21582,6.19,253,113,99,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268556,-105.5849304,16,POTR,Water,7,N,Water,./TP2_05092018,16_20_4_Aspen_WW_Fm'.bmp,Multiple,WW,9-May,Leaf,Fm',5566,22884,16716,45166,16,20,4,0.370101404,0.506664305,0.123234291,0.876765709,WW
42,966,823232,5/9/18 9:42,8,16,8165,9538,249,425,22.4,46.21582,783.299011,22.379999,46.849609,784.517029,21.34,0.37,E,90,6.19,SE,5.54,2.75,0.019,28278.42,28327.55,0.218402134,8.00E-04,6.87E-05,11.2179,0.86,1.249,0.918,1.741,0.388,0.314,0.265,0.353,47.21,1,1529,12245,86.08,9478.5,48852,79.94,21112.5,48854.5,63.59,31.97,1,53.01,1,135.32,1,-7.41,1,-12.29,1,-3.49,1,478.884559,0.558,0.151,0.52,0.291,0.393,0.763,0.732,62.505,18402.883,8137.1,4371,1.262,1.05649,0.808,0.79103,-5242559.731,-1,249,-1.06,31.9732178,1,22.4,46.21582,6.19,253,113,99,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268556,-105.5849304,16,POTR,Water,7,N,Water,./TP2_05092018,16_20_4_Aspen_WW_F0.bmp,Multiple,WW,9-May,Leaf,Fo,14228,0,0,14228,16,20,4,0,0,1,0,WW
43,966,823232,5/9/18 9:42,8,16,8165,9538,249,425,22.4,46.21582,783.299011,22.379999,46.849609,784.517029,21.34,0.37,E,90,6.19,SE,5.54,2.75,0.019,28278.42,28327.55,0.218402134,8.00E-04,6.87E-05,11.2179,0.86,1.249,0.918,1.741,0.388,0.314,0.265,0.353,47.21,1,1529,12245,86.08,9478.5,48852,79.94,21112.5,48854.5,63.59,31.97,1,53.01,1,135.32,1,-7.41,1,-12.29,1,-3.49,1,478.884559,0.558,0.151,0.52,0.291,0.393,0.763,0.732,62.505,18402.883,8137.1,4371,1.262,1.05649,0.808,0.79103,-5242559.731,-1,249,-1.06,31.9732178,1,22.4,46.21582,6.19,253,113,99,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268556,-105.5849304,16,POTR,Water,7,N,Water,./TP2_05092018,16_20_4_Aspen_WW_Fs.bmp,Multiple,WW,9-May,Leaf,Fs,9066,22112,13230,44408,16,20,4,0.297919294,0.497928301,0.204152405,0.795847595,WW
44,967,823231,5/9/18 9:44,8,113,7943,5504,192,321,22.389999,46.780273,783.338623,22.379999,47.485352,784.545227,20.34,1.6,E,90,5.78,W,-1.61,-5.55,0.0237,26195.33,26226.07,0.355995582,5.00E-04,7.15E-05,7.3556,1.092,1.666,1.208,NA,0.453,0.391,0.349,0.412,63.94,1,585,10537.5,121.28,3525,41922.5,116.26,7845,41936,99.95,45.84,1,75.48,1,195.54,1,-6.15,1,-10.42,1,-4.13,1,463.8061324,0.664,0.036,0.121,0.3,0.453,0.813,0.816,57.328,20098.016,6762.5,3755,1.972,1.0762,0.39098,0.37844,-11024226.61,-1,192,-2.049999,45.83694368,1,22.389999,46.780273,5.78,188,86,76,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268262,-105.5849338,113,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',58062,78116,28888,165066,113,97,120,0.175008784,0.473241007,0.351750209,0.648249791,DD
45,967,823231,5/9/18 9:44,8,113,7943,5504,192,321,22.389999,46.780273,783.338623,22.379999,47.485352,784.545227,20.34,1.6,E,90,5.78,W,-1.61,-5.55,0.0237,26195.33,26226.07,0.355995582,5.00E-04,7.15E-05,7.3556,1.092,1.666,1.208,NA,0.453,0.391,0.349,0.412,63.94,1,585,10537.5,121.28,3525,41922.5,116.26,7845,41936,99.95,45.84,1,75.48,1,195.54,1,-6.15,1,-10.42,1,-4.13,1,463.8061324,0.664,0.036,0.121,0.3,0.453,0.813,0.816,57.328,20098.016,6762.5,3755,1.972,1.0762,0.39098,0.37844,-11024226.61,-1,192,-2.049999,45.83694368,1,22.389999,46.780273,5.78,188,86,76,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268262,-105.5849338,113,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,60068,58,0,60126,113,97,120,0,0.000964641,0.999035359,0.000964641,DD
46,967,823231,5/9/18 9:44,8,113,7943,5504,192,321,22.389999,46.780273,783.338623,22.379999,47.485352,784.545227,20.34,1.6,E,90,5.78,W,-1.61,-5.55,0.0237,26195.33,26226.07,0.355995582,5.00E-04,7.15E-05,7.3556,1.092,1.666,1.208,NA,0.453,0.391,0.349,0.412,63.94,1,585,10537.5,121.28,3525,41922.5,116.26,7845,41936,99.95,45.84,1,75.48,1,195.54,1,-6.15,1,-10.42,1,-4.13,1,463.8061324,0.664,0.036,0.121,0.3,0.453,0.813,0.816,57.328,20098.016,6762.5,3755,1.972,1.0762,0.39098,0.37844,-11024226.61,-1,192,-2.049999,45.83694368,1,22.389999,46.780273,5.78,188,86,76,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268262,-105.5849338,113,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,73228,40608,10048,123884,113,97,120,0.081108133,0.327790514,0.591101353,0.408898647,DD
47,967,823231,5/9/18 9:44,8,113,7943,5504,192,321,22.389999,46.780273,783.338623,22.379999,47.485352,784.545227,20.34,1.6,E,90,5.78,W,-1.61,-5.55,0.0237,26195.33,26226.07,0.355995582,5.00E-04,7.15E-05,7.3556,1.092,1.666,1.208,NA,0.453,0.391,0.349,0.412,63.94,1,585,10537.5,121.28,3525,41922.5,116.26,7845,41936,99.95,45.84,1,75.48,1,195.54,1,-6.15,1,-10.42,1,-4.13,1,463.8061324,0.664,0.036,0.121,0.3,0.453,0.813,0.816,57.328,20098.016,6762.5,3755,1.972,1.0762,0.39098,0.37844,-11024226.61,-1,192,-2.049999,45.83694368,1,22.389999,46.780273,5.78,188,86,76,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31268262,-105.5849338,113,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,19190,82486,67276,168952,113,97,120,0.398195937,0.488221507,0.113582556,0.886417444,DD
48,943,823255,5/9/18 9:44,8,128,13738,1615,184,333,24.530001,43.545898,783.887512,24.42,43.746094,783.817505,22.91,0.52,E,90,1.25,NE,-0.88,0.88,0.016,22904.39,22928.62,0.267190136,4.00E-04,3.72E-05,11.1123,NA,NA,1.75,NA,0.565,0.506,0.542,0.531,97.64,1,262.5,9889,143.9,1451,35945,145.78,3240.5,35956,130.45,61.12,1,118.55,1,151.98,1,-5.89,1,-2.28,1,-3.37,1,592.9173443,0.39,0.132,0.277,0.477,0.167,0.793,0.492,32.307,18514.231,11290.4,3840,0.64,1.20509,0.6232,0.60544,-8369459.489,-0.993,184,-1.620001,61.11599297,1,24.530001,43.545898,1.25,191,92,79,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3125787,-105.5849108,128,BRR5,Drought,12,Y,Drought,./TP2_05092018,124_121_136_R500_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',15366,35524,22018,72908,124,121,136,0.301997037,0.487244198,0.210758764,0.789241236,DD
49,943,823255,5/9/18 9:44,8,128,13738,1615,184,333,24.530001,43.545898,783.887512,24.42,43.746094,783.817505,22.91,0.52,E,90,1.25,NE,-0.88,0.88,0.016,22904.39,22928.62,0.267190136,4.00E-04,3.72E-05,11.1123,NA,NA,1.75,NA,0.565,0.506,0.542,0.531,97.64,1,262.5,9889,143.9,1451,35945,145.78,3240.5,35956,130.45,61.12,1,118.55,1,151.98,1,-5.89,1,-2.28,1,-3.37,1,592.9173443,0.39,0.132,0.277,0.477,0.167,0.793,0.492,32.307,18514.231,11290.4,3840,0.64,1.20509,0.6232,0.60544,-8369459.489,-0.993,184,-1.620001,61.11599297,1,24.530001,43.545898,1.25,191,92,79,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3125787,-105.5849108,128,BRR5,Drought,12,Y,Drought,./TP2_05092018,124_121_136_R500_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,32226,24,0,32250,124,121,136,0,0.000744186,0.999255814,0.000744186,DD
50,943,823255,5/9/18 9:44,8,128,13738,1615,184,333,24.530001,43.545898,783.887512,24.42,43.746094,783.817505,22.91,0.52,E,90,1.25,NE,-0.88,0.88,0.016,22904.39,22928.62,0.267190136,4.00E-04,3.72E-05,11.1123,NA,NA,1.75,NA,0.565,0.506,0.542,0.531,97.64,1,262.5,9889,143.9,1451,35945,145.78,3240.5,35956,130.45,61.12,1,118.55,1,151.98,1,-5.89,1,-2.28,1,-3.37,1,592.9173443,0.39,0.132,0.277,0.477,0.167,0.793,0.492,32.307,18514.231,11290.4,3840,0.64,1.20509,0.6232,0.60544,-8369459.489,-0.993,184,-1.620001,61.11599297,1,24.530001,43.545898,1.25,191,92,79,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3125787,-105.5849108,128,BRR5,Drought,12,Y,Drought,./TP2_05092018,124_121_136_R500_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,27798,23958,8112,59868,124,121,136,0.135498096,0.400180397,0.464321507,0.535678493,DD
51,943,823255,5/9/18 9:44,8,128,13738,1615,184,333,24.530001,43.545898,783.887512,24.42,43.746094,783.817505,22.91,0.52,E,90,1.25,NE,-0.88,0.88,0.016,22904.39,22928.62,0.267190136,4.00E-04,3.72E-05,11.1123,NA,NA,1.75,NA,0.565,0.506,0.542,0.531,97.64,1,262.5,9889,143.9,1451,35945,145.78,3240.5,35956,130.45,61.12,1,118.55,1,151.98,1,-5.89,1,-2.28,1,-3.37,1,592.9173443,0.39,0.132,0.277,0.477,0.167,0.793,0.492,32.307,18514.231,11290.4,3840,0.64,1.20509,0.6232,0.60544,-8369459.489,-0.993,184,-1.620001,61.11599297,1,24.530001,43.545898,1.25,191,92,79,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3125787,-105.5849108,128,BRR5,Drought,12,Y,Drought,./TP2_05092018,124_121_136_R500_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,7874,35738,29750,73362,124,121,136,0.405523295,0.487145934,0.107330771,0.892669229,DD
52,968,823230,5/9/18 9:45,8,98,8000,7011,380,649,22.059999,47.591797,783.308105,22.059999,48.300781,784.595764,21.66,1.43,E,90,7.71,NE,-5.68,5.23,1.3562,26640.62,26693.39,0.908482644,NA,NA,NA,0.992,1.543,1.096,NA,0.415,0.354,0.297,0.384,57.67,1,776.5,11505,112.8,4712,45907,107.59,10474.5,45917.5,91.34,42.5,1,68.08,1,190.56,1,-6.11,1,-11.8,1,-3.11,1,467.6776203,0.584,0.042,0.113,0.374,0.32,0.814,0.717,99.782,18103.278,7539.7,3362,1.401,1.0892,0.42361,0.41252,-8389925.365,-0.999,380,-0.399999,42.49704608,1,22.059999,47.591797,7.71,384,173,152,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31267452,-105.5849336,98,BRVT,Drought,7,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',58062,78116,28888,165066,113,97,120,0.175008784,0.473241007,0.351750209,0.648249791,DD
